연번,성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
21403,남자,1,46,0.048,2020-03-21 1:00,수원남부경찰서
21404,남자,1,50,0.141,2020-03-21 1:03,서울서초경찰서
21405,남자,1,27,0.1,2020-03-21 1:03,대구성서경찰서
21406,남자,1,53,0.129,2020-03-21 1:04,수원남부경찰서
21407,남자,1,28,0.199,2020-03-21 1:06,정읍경찰서
21408,남자,1,56,0.145,2020-03-21 1:08,시흥경찰서
21409,남자,1,59,측정거부,2020-03-21 1:10,광주경찰서
21410,남자,1,36,0.075,2020-03-21 1:11,서울혜화경찰서
21411,남자,1,36,측정거부,2020-03-21 1:13,대구남부경찰서
21412,남자,1,25,0.1,2020-03-21 1:14,영주경찰서
21413,남자,1,36,0.034,2020-03-21 1:14,대전둔산경찰서
21414,남자,1,33,0.229,2020-03-21 1:16,경산경찰서
21415,남자,1,24,0.17,2020-03-21 1:17,진주경찰서
21416,남자,1,37,0.123,2020-03-21 1:18,서울도봉경찰서
21417,남자,1,20,0.181,2020-03-21 1:21,파주경찰서
21418,남자,1,24,0.113,2020-03-21 1:21,양산경찰서
21419,남자,1,39,0.182,2020-03-21 1:21,부천원미경찰서
21420,여자,1,52,0.114,2020-03-21 1:24,전주완산경찰서
21421,남자,1,45,0.074,2020-03-21 1:25,구리경찰서
21422,남자,1,34,0.173,2020-03-21 1:27,서울광진경찰서
21423,남자,1,40,0.142,2020-03-21 1:35,부산동래경찰서
21424,남자,1,47,0.089,2020-03-21 1:37,광양경찰서
21425,남자,1,33,0.061,2020-03-21 1:38,양산경찰서
21426,남자,1,31,0.137,2020-03-21 1:38,완주경찰서
21427,남자,1,30,0.181,2020-03-21 1:41,청주청원경찰서
21428,남자,1,60,0.08,2020-03-21 1:42,분당경찰서
21429,남자,1,50,0.13,2020-03-21 1:43,양산경찰서
21430,남자,1,58,0.119,2020-03-21 1:43,경산경찰서
21431,남자,1,25,0.163,2020-03-21 1:45,천안동남경찰서
21432,남자,1,46,0.174,2020-03-21 1:45,평택경찰서
21433,남자,1,40,측정거부,2020-03-21 1:48,안양만안경찰서
21434,남자,1,33,0.122,2020-03-21 1:49,양산경찰서
21435,남자,1,40,0.043,2020-03-21 1:51,칠곡경찰서
21436,여자,1,35,0.183,2020-03-21 1:51,남양주경찰서
21437,남자,1,40,0.142,2020-03-21 1:53,안동경찰서
21438,여자,1,45,0.031,2020-03-21 1:54,인천미추홀경찰서
21439,남자,1,23,0.194,2020-03-21 1:54,대전동부경찰서
21440,남자,1,28,0.08,2020-03-21 1:54,서귀포경찰서
21441,남자,1,36,0.076,2020-03-21 2:01,성남중원경찰서
21442,남자,1,31,0.122,2020-03-21 2:02,청주상당경찰서
21443,남자,1,40,0.072,2020-03-21 2:05,구리경찰서
21444,남자,1,47,0.091,2020-03-21 2:09,구미경찰서
21445,여자,1,52,0.158,2020-03-21 2:13,전주덕진경찰서
21446,여자,1,43,0.079,2020-03-21 2:15,천안서북경찰서
21447,남자,1,68,0.202,2020-03-21 2:19,서울서대문경찰서
21448,남자,1,28,0.126,2020-03-21 2:21,공주경찰서
21449,남자,1,40,0.102,2020-03-21 2:26,서울성북경찰서
21450,남자,1,31,0.088,2020-03-21 2:26,목포경찰서
21451,남자,1,47,0.112,2020-03-21 2:27,여수경찰서
21452,남자,1,54,0.102,2020-03-21 2:29,용인동부경찰서
21453,남자,1,41,0.046,2020-03-21 2:30,안동경찰서
21454,남자,1,54,0.052,2020-03-21 2:32,포항남부경찰서
21455,남자,1,38,0.221,2020-03-21 2:35,평택경찰서
21456,남자,1,40,0.139,2020-03-21 2:35,대전유성경찰서
21457,여자,1,39,0.13,2020-03-21 2:36,진주경찰서
21458,남자,1,25,0.117,2020-03-21 2:37,완주경찰서
21459,남자,1,27,0.125,2020-03-21 2:37,용인동부경찰서
21460,여자,1,60,0.16,2020-03-21 2:38,순천경찰서
21461,남자,1,36,0.123,2020-03-21 2:45,부산금정경찰서
21462,남자,1,34,측정거부,2020-03-21 2:47,일산동부경찰서
21463,남자,1,45,0.114,2020-03-21 2:48,인천서부경찰서
21464,남자,1,34,0.122,2020-03-21 2:49,목포경찰서
21465,남자,1,22,0.063,2020-03-21 2:51,논산경찰서
21466,남자,1,53,0.127,2020-03-21 2:54,구리경찰서
21467,남자,1,47,0.096,2020-03-21 2:56,대구서부경찰서
21468,남자,1,23,0.086,2020-03-21 3:06,전주완산경찰서
21469,남자,1,35,0.158,2020-03-21 3:08,아산경찰서
21470,남자,1,29,0.138,2020-03-21 3:10,영암경찰서
21471,남자,1,40,0.074,2020-03-21 3:12,수원중부경찰서
21472,남자,1,52,0.083,2020-03-21 3:14,화성동탄경찰서
21473,여자,1,40,0.083,2020-03-21 3:15,포천경찰서
21474,남자,1,36,0.199,2020-03-21 3:15,인천남동경찰서
21475,남자,1,50,0.103,2020-03-21 3:15,김천경찰서
21476,남자,1,35,0.095,2020-03-21 3:16,부산사상경찰서
21477,여자,1,44,0.114,2020-03-21 3:16,안양동안경찰서
21478,남자,1,40,0.102,2020-03-21 3:18,대구수성경찰서
21479,남자,1,19,0.063,2020-03-21 3:21,대구북부경찰서
21480,남자,1,44,0.093,2020-03-21 3:25,일산동부경찰서
21481,여자,1,44,0.111,2020-03-21 3:29,일산서부경찰서
21482,여자,1,50,측정거부,2020-03-21 3:30,포항남부경찰서
21483,남자,1,51,측정거부,2020-03-21 3:38,양산경찰서
21484,여자,1,38,0.156,2020-03-21 3:38,서울도봉경찰서
21485,남자,1,36,0.198,2020-03-21 3:40,고양경찰서
21486,남자,1,31,0.079,2020-03-21 3:49,서울강서경찰서
21487,남자,1,32,0.047,2020-03-21 3:49,서울중부경찰서
21488,남자,1,71,0.077,2020-03-21 3:51,안산상록경찰서
21489,남자,1,24,0.194,2020-03-21 3:57,용인동부경찰서
21490,남자,1,36,0.089,2020-03-21 3:58,구미경찰서
21491,남자,1,30,0.162,2020-03-21 4:00,김해서부경찰서
21492,남자,1,24,0.15,2020-03-21 4:11,파주경찰서
21493,여자,1,39,0.14,2020-03-21 4:14,광주서부경찰서
21494,남자,1,30,0.066,2020-03-21 4:18,부천원미경찰서
21495,남자,1,33,0.118,2020-03-21 4:19,시흥경찰서
21496,여자,1,39,0.145,2020-03-21 4:19,서울중랑경찰서
21497,남자,1,39,0.125,2020-03-21 4:23,평택경찰서
21498,남자,1,37,0.129,2020-03-21 4:25,수원중부경찰서
21499,남자,1,31,0.106,2020-03-21 4:31,경주경찰서
21500,여자,1,39,0.076,2020-03-21 4:35,부산중부경찰서
21501,남자,1,25,0.071,2020-03-21 4:37,성남중원경찰서
21502,남자,1,26,0.056,2020-03-21 4:38,안동경찰서
21503,남자,1,25,0.168,2020-03-21 4:40,대구강북경찰서
21504,남자,1,48,0.142,2020-03-21 4:40,서울마포경찰서
21505,남자,1,31,0.166,2020-03-21 4:43,용인동부경찰서
21506,남자,1,22,측정거부,2020-03-21 4:45,광주광산경찰서
21507,남자,1,28,0.072,2020-03-21 4:47,제주서부경찰서
21508,남자,1,46,0.202,2020-03-21 4:48,서울노원경찰서
21509,남자,1,36,0.113,2020-03-21 4:49,서울동작경찰서
21510,여자,1,47,0.086,2020-03-21 4:50,서울도봉경찰서
21511,남자,1,30,0.179,2020-03-21 4:50,천안서북경찰서
21512,남자,1,52,0.07,2020-03-21 4:52,서울노원경찰서
21513,남자,1,26,0.126,2020-03-21 4:58,태백경찰서
21514,여자,1,34,0.157,2020-03-21 5:02,거제경찰서
21515,남자,1,38,0.109,2020-03-21 5:09,시흥경찰서
21516,남자,1,36,0.142,2020-03-21 5:12,광양경찰서
21517,남자,1,28,0.165,2020-03-21 5:20,일산서부경찰서
21518,남자,1,27,0.075,2020-03-21 5:21,서울강남경찰서
21519,여자,1,26,0.155,2020-03-21 5:24,서울강남경찰서
21520,남자,1,31,0.069,2020-03-21 5:24,여수경찰서
21521,여자,1,49,0.107,2020-03-21 5:31,청주청원경찰서
21522,남자,1,28,0.147,2020-03-21 5:33,진주경찰서
21523,남자,1,44,0.056,2020-03-21 5:33,서울금천경찰서
21524,남자,1,25,0.081,2020-03-21 5:36,용인동부경찰서
21525,남자,1,22,0.123,2020-03-21 5:41,순천경찰서
21526,남자,1,33,측정거부,2020-03-21 5:42,서울동대문경찰서
21527,남자,1,41,0.113,2020-03-21 5:46,서울양천경찰서
21528,남자,1,37,0.094,2020-03-21 5:50,여수경찰서
21529,남자,1,30,0.15,2020-03-21 5:51,서울은평경찰서
21530,남자,1,36,0.163,2020-03-21 5:52,전주완산경찰서
21531,남자,1,39,0.037,2020-03-21 5:52,진주경찰서
21532,남자,1,28,0.157,2020-03-21 5:57,인천논현경찰서
21533,남자,1,20,0.085,2020-03-21 5:59,인천부평경찰서
21534,남자,1,48,0.036,2020-03-21 6:01,서울관악경찰서
21535,남자,1,25,0.151,2020-03-21 6:03,서울강남경찰서
21536,남자,1,23,0.064,2020-03-21 6:07,평택경찰서
21537,남자,1,37,0.234,2020-03-21 6:07,서울강남경찰서
21538,남자,1,42,0.099,2020-03-21 6:09,마산중부경찰서
21539,남자,1,46,0.128,2020-03-21 6:14,인천서부경찰서
21540,남자,1,38,0.061,2020-03-21 6:15,용인서부경찰서
21541,남자,1,27,0.212,2020-03-21 6:18,청주청원경찰서
21542,남자,1,29,0.173,2020-03-21 6:19,서울관악경찰서
21543,남자,1,44,0.123,2020-03-21 6:23,평택경찰서
21544,남자,1,44,0.167,2020-03-21 6:30,서울수서경찰서
21545,남자,1,21,0.055,2020-03-21 6:32,진주경찰서
21546,남자,1,22,0.179,2020-03-21 6:36,오산경찰서
21547,남자,1,35,0.127,2020-03-21 6:42,서울강남경찰서
21548,남자,1,63,0.075,2020-03-21 6:45,순천경찰서
21549,남자,1,19,0.125,2020-03-21 6:52,부산사상경찰서
21550,남자,1,23,0.064,2020-03-21 7:10,춘천경찰서
21551,남자,1,43,0.151,2020-03-21 7:15,서울강남경찰서
21552,남자,1,29,0.111,2020-03-21 7:26,서울강서경찰서
21553,남자,1,38,0.192,2020-03-21 7:26,동해경찰서
21554,남자,1,34,0.083,2020-03-21 7:27,울산동부경찰서
21555,남자,1,29,0.06,2020-03-21 7:36,수원남부경찰서
21556,남자,1,26,0.076,2020-03-21 7:37,대구동부경찰서
21557,남자,1,25,0.06,2020-03-21 7:38,광주경찰서
21558,여자,1,57,0.077,2020-03-21 7:42,군산경찰서
21559,남자,1,21,0.088,2020-03-21 7:43,부산사상경찰서
21560,남자,1,28,0.114,2020-03-21 7:45,부산사하경찰서
21561,남자,1,23,0.09,2020-03-21 7:54,부산영도경찰서
21562,여자,1,55,0.134,2020-03-21 7:57,김포경찰서
21563,남자,1,19,0.04,2020-03-21 7:57,광주광산경찰서
21564,남자,1,32,0.093,2020-03-21 8:00,수원남부경찰서
21565,남자,1,33,0.112,2020-03-21 8:03,대구달서경찰서
21566,여자,1,56,0.136,2020-03-21 8:06,울산남부경찰서
21567,남자,1,32,0.134,2020-03-21 8:12,김포경찰서
21568,남자,1,25,0.144,2020-03-21 8:12,용인동부경찰서
21569,남자,1,38,0.12,2020-03-21 8:14,파주경찰서
21570,여자,1,22,0.168,2020-03-21 8:14,서울마포경찰서
21571,남자,1,36,0.17,2020-03-21 9:00,영천경찰서
21572,남자,1,28,0.039,2020-03-21 9:00,서울송파경찰서
21573,남자,1,59,0.165,2020-03-21 9:27,부산사상경찰서
21574,남자,1,26,0.12,2020-03-21 9:29,의왕경찰서
21575,남자,1,44,0.179,2020-03-21 9:56,음성경찰서
21576,남자,1,27,0.17,2020-03-21 10:17,서울영등포경찰서
21577,남자,1,33,0.061,2020-03-21 10:21,고양경찰서
21578,남자,1,47,0.172,2020-03-21 10:29,거제경찰서
21579,남자,1,36,0.11,2020-03-21 10:49,광명경찰서
21580,남자,1,44,0.172,2020-03-21 11:09,안산단원경찰서
21581,남자,1,28,0.164,2020-03-21 11:31,평택경찰서
21582,남자,1,25,0.106,2020-03-21 11:31,구미경찰서
21583,남자,1,77,0.087,2020-03-21 11:46,울산중부경찰서
21584,남자,1,30,0.055,2020-03-21 12:50,청주청원경찰서
21585,남자,1,27,0.086,2020-03-21 12:52,시흥경찰서
21586,남자,1,59,0.065,2020-03-21 13:00,서울중랑경찰서
21587,남자,1,61,0.073,2020-03-21 14:34,논산경찰서
21588,남자,1,53,0.146,2020-03-21 14:38,강릉경찰서
21589,남자,1,55,0.16,2020-03-21 14:40,영천경찰서
21590,남자,1,51,0.15,2020-03-21 15:09,대구달서경찰서
21591,남자,1,66,0.144,2020-03-21 15:09,대전대덕경찰서
21592,남자,1,65,0.161,2020-03-21 15:15,세종경찰서
21593,남자,1,62,0.039,2020-03-21 15:18,김포경찰서
21594,남자,1,32,0.154,2020-03-21 15:25,강릉경찰서
21595,남자,1,32,0.127,2020-03-21 15:29,포항북부경찰서
21596,남자,1,55,0.197,2020-03-21 15:38,익산경찰서
21597,남자,1,54,0.284,2020-03-21 15:51,부산진경찰서
21598,남자,1,49,0.163,2020-03-21 16:04,고창경찰서
21599,남자,1,56,0.135,2020-03-21 16:18,충주경찰서
21600,남자,1,69,0.202,2020-03-21 16:23,서울동대문경찰서
21601,남자,1,64,0.24,2020-03-21 16:31,김해서부경찰서
21602,남자,1,59,0.236,2020-03-21 16:48,강릉경찰서
21603,남자,1,45,0.207,2020-03-21 16:49,군포경찰서
21604,남자,1,68,0.108,2020-03-21 16:57,광주경찰서
21605,남자,1,39,0.154,2020-03-21 17:00,서울강동경찰서
21606,남자,1,39,0.161,2020-03-21 17:01,대전동부경찰서
21607,남자,1,36,0.15,2020-03-21 17:02,양평경찰서
21608,남자,1,58,0.061,2020-03-21 17:25,거제경찰서
21609,남자,1,52,0.155,2020-03-21 17:36,일산동부경찰서
21610,남자,1,45,0.21,2020-03-21 17:41,삼척경찰서
21611,남자,1,54,0.148,2020-03-21 17:44,함평경찰서
21612,남자,1,35,0.158,2020-03-21 17:52,서울강서경찰서
21613,남자,1,65,0.116,2020-03-21 17:59,부여경찰서
21614,남자,1,55,0.045,2020-03-21 18:00,광주광산경찰서
21615,남자,1,49,0.145,2020-03-21 18:47,평택경찰서
21616,남자,1,44,0.163,2020-03-21 18:53,포항북부경찰서
21617,남자,1,60,측정거부,2020-03-21 19:07,광주광산경찰서
21618,남자,1,44,0.195,2020-03-21 19:07,제주동부경찰서
21619,남자,1,40,0.183,2020-03-21 19:08,천안서북경찰서
21620,남자,1,53,0.179,2020-03-21 19:19,마산중부경찰서
21621,남자,1,51,0.133,2020-03-21 19:32,김제경찰서
21622,남자,1,62,0.135,2020-03-21 19:36,광주북부경찰서
21623,남자,1,71,0.084,2020-03-21 19:37,구례경찰서
21624,남자,1,49,0.136,2020-03-21 19:39,부산기장경찰서
21625,남자,1,48,0.074,2020-03-21 19:39,김포경찰서
21626,남자,1,44,0.123,2020-03-21 19:40,인천논현경찰서
21627,여자,1,44,0.177,2020-03-21 19:42,창원서부경찰서
21628,남자,1,65,측정거부,2020-03-21 19:50,경남고성경찰서
21629,남자,1,64,0.075,2020-03-21 19:51,여수경찰서
21630,남자,1,54,0.116,2020-03-21 19:51,인천계양경찰서
21631,남자,1,60,0.094,2020-03-21 19:56,대구동부경찰서
21632,남자,1,39,0.069,2020-03-21 20:15,안산상록경찰서
21633,남자,1,48,0.133,2020-03-21 20:17,양주경찰서
21634,남자,1,66,0.09,2020-03-21 20:27,서산경찰서
21635,남자,1,56,0.117,2020-03-21 20:27,마산동부경찰서
21636,남자,1,50,0.173,2020-03-21 20:28,제주동부경찰서
21637,남자,1,50,0.038,2020-03-21 20:33,인천삼산경찰서
21638,남자,1,54,0.109,2020-03-21 20:35,인천논현경찰서
21639,남자,1,63,0.122,2020-03-21 20:37,용인동부경찰서
21640,남자,1,46,0.038,2020-03-21 20:42,서울은평경찰서
21641,남자,1,40,0.157,2020-03-21 20:46,평택경찰서
21642,남자,1,47,0.042,2020-03-21 20:50,울산울주경찰서
21643,남자,1,46,0.165,2020-03-21 20:55,음성경찰서
21644,남자,1,30,0.094,2020-03-21 20:57,평택경찰서
21645,남자,1,62,0.115,2020-03-21 21:04,사천경찰서
21646,여자,1,40,0.096,2020-03-21 21:05,칠곡경찰서
21647,남자,1,55,0.083,2020-03-21 21:05,부산기장경찰서
21648,남자,1,66,측정거부,2020-03-21 21:05,상주경찰서
21649,남자,1,63,0.11,2020-03-21 21:06,부산연제경찰서
21650,여자,1,37,0.299,2020-03-21 21:14,원주경찰서
21651,남자,1,61,0.153,2020-03-21 21:21,공주경찰서
21652,남자,1,53,0.121,2020-03-21 21:22,대구성서경찰서
21653,남자,1,41,0.076,2020-03-21 21:24,사천경찰서
21654,남자,1,46,0.197,2020-03-21 21:25,속초경찰서
21655,남자,1,77,0.139,2020-03-21 21:29,보은경찰서
21656,남자,1,31,0.144,2020-03-21 21:38,시흥경찰서
21657,남자,1,45,0.039,2020-03-21 21:40,순천경찰서
21658,남자,1,58,0.129,2020-03-21 21:40,인천논현경찰서
21659,남자,1,34,0.147,2020-03-21 21:41,천안서북경찰서
21660,남자,1,57,0.178,2020-03-21 21:49,괴산경찰서
21661,남자,1,61,0.121,2020-03-21 21:49,안산상록경찰서
21662,남자,1,43,0.12,2020-03-21 21:51,제주서부경찰서
21663,남자,1,55,0.16,2020-03-21 21:53,완주경찰서
21664,남자,1,25,0.03,2020-03-21 21:56,부산강서경찰서
21665,남자,1,45,0.083,2020-03-21 22:02,용인동부경찰서
21666,남자,1,57,0.105,2020-03-21 22:05,전주덕진경찰서
21667,남자,1,54,0.114,2020-03-21 22:05,동해경찰서
21668,남자,1,54,0.038,2020-03-21 22:06,대전대덕경찰서
21669,남자,1,64,0.133,2020-03-21 22:11,광주경찰서
21670,여자,1,61,0.11,2020-03-21 22:13,화성서부경찰서
21671,남자,1,43,0.097,2020-03-21 22:15,김포경찰서
21672,남자,2,59,0.14,2020-03-21 22:15,울산남부경찰서
21673,여자,1,50,0.17,2020-03-21 22:16,고양경찰서
21674,남자,1,40,0.127,2020-03-21 22:19,대전서부경찰서
21675,남자,1,48,0.058,2020-03-21 22:21,전주완산경찰서
21676,남자,1,46,0.185,2020-03-21 22:22,서울수서경찰서
21677,남자,1,39,0.133,2020-03-21 22:24,부산해운대경찰서
21678,여자,1,39,0.076,2020-03-21 22:28,김해서부경찰서
21679,남자,1,32,0.064,2020-03-21 22:29,대전둔산경찰서
21680,남자,1,38,0.107,2020-03-21 22:29,시흥경찰서
21681,남자,1,28,0.032,2020-03-21 22:30,광주경찰서
21682,남자,1,51,0.11,2020-03-21 22:35,당진경찰서
21683,남자,1,36,0.135,2020-03-21 22:37,세종경찰서
21684,남자,1,42,0.049,2020-03-21 22:38,안동경찰서
21685,남자,1,43,0.158,2020-03-21 22:43,인천삼산경찰서
21686,남자,1,47,0.119,2020-03-21 22:43,속초경찰서
21687,여자,1,34,0.095,2020-03-21 22:46,부산금정경찰서
21688,남자,1,44,0.044,2020-03-21 22:48,부산금정경찰서
21689,남자,1,26,0.079,2020-03-21 22:52,부산강서경찰서
21690,남자,1,53,0.142,2020-03-21 22:56,양산경찰서
21691,남자,1,20,0.042,2020-03-21 22:58,해남경찰서
21692,남자,1,53,0.158,2020-03-21 23:02,포천경찰서
21693,남자,1,42,0.122,2020-03-21 23:08,서울관악경찰서
21694,여자,1,27,0.187,2020-03-21 23:12,제주동부경찰서
21695,남자,1,60,0.071,2020-03-21 23:13,김해서부경찰서
21696,남자,1,31,0.047,2020-03-21 23:13,수원남부경찰서
21697,남자,1,48,0.093,2020-03-21 23:13,대전둔산경찰서
21698,남자,1,43,0.132,2020-03-21 23:14,안산상록경찰서
21699,남자,1,26,0.035,2020-03-21 23:15,청주상당경찰서
21700,남자,1,65,0.155,2020-03-21 23:16,당진경찰서
21701,여자,1,61,0.143,2020-03-21 23:19,마산중부경찰서
21702,남자,1,39,0.168,2020-03-21 23:20,칠곡경찰서
21703,여자,1,60,0.056,2020-03-21 23:21,포천경찰서
21704,남자,1,57,0.192,2020-03-21 23:22,순천경찰서
21705,남자,1,38,0.086,2020-03-21 23:22,부산북부경찰서
21706,남자,1,60,0.033,2020-03-21 23:23,인천미추홀경찰서
21707,남자,1,36,0.232,2020-03-21 23:25,서울강서경찰서
21708,여자,1,42,0.2,2020-03-21 23:28,부천원미경찰서
21709,남자,1,36,0.123,2020-03-21 23:28,순천경찰서
21710,남자,1,59,0.153,2020-03-21 23:31,울진경찰서
21711,여자,1,48,0.101,2020-03-21 23:32,의성경찰서
21712,남자,1,59,0.147,2020-03-21 23:35,포천경찰서
21713,남자,1,49,측정거부,2020-03-21 23:37,서울동작경찰서
21714,남자,1,41,0.13,2020-03-21 23:37,대전서부경찰서
21715,남자,1,63,0.163,2020-03-21 23:39,인천남동경찰서
21716,남자,1,50,0.115,2020-03-21 23:41,여주경찰서
21717,남자,1,47,0.159,2020-03-21 23:42,화성서부경찰서
21718,남자,1,27,0.079,2020-03-21 23:45,청주흥덕경찰서
21719,남자,1,33,0.086,2020-03-21 23:47,천안동남경찰서
21720,남자,1,29,0.079,2020-03-21 23:49,천안서북경찰서
21721,남자,1,22,0.061,2020-03-21 23:52,인천서부경찰서
21722,여자,1,41,0.083,2020-03-21 23:53,일산동부경찰서
21723,남자,1,39,0.116,2020-03-21 23:53,인천논현경찰서
21724,남자,1,46,0.162,2020-03-21 23:54,하동경찰서
21725,여자,1,49,0.113,2020-03-21 23:54,광주광산경찰서
21726,남자,1,23,0.205,2020-03-21 23:55,평택경찰서
21727,남자,1,39,0.159,2020-03-21 23:56,동두천경찰서
21728,여자,1,42,0.197,2020-03-21 23:57,여주경찰서
21729,남자,1,50,0.126,2020-03-22 0:04,포항남부경찰서
21730,남자,1,40,0.176,2020-03-22 0:04,서울강남경찰서
21731,남자,1,52,측정거부,2020-03-22 0:04,해남경찰서
